NAME,URL,MAP,ADDRESS,PRICE,TYPE,lat,lng,type
松の湯,http://www.kita-no-sento.com/sento/705/,https://maps.google.com/?cid=9931102596875404943&hl=ja,北海道空知郡奈井江町本町5区,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.4256731,141.8875783,銭湯
中島湯,http://www.kita-no-sento.com/sento/410/,https://maps.google.com/?cid=11986911441074109859&hl=ja,北海道室蘭市中島町1-24-2,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.3552106,141.0187866,銭湯
松の湯,http://www.kita-no-sento.com/sento/401/,https://maps.google.com/?cid=13642737215267308738&hl=ja,北海道室蘭市母恋南町1-2-16,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.3118376,140.9925175,銭湯
亀の湯,http://shikabe.jp/onsen/2192.html/,https://maps.google.com/?cid=10434682231150042475&hl=ja,北海道茅部郡鹿部町鹿部30-10,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.0291174,140.8291045,銭湯
黄金湯,http://www.kita-no-sento.com/sento/405/,https://maps.google.com/?cid=18292893988688278367&hl=ja,北海道室蘭市本輪西町3-25-7,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.3664706,140.9829997,銭湯
松竹湯,http://www.kita-no-sento.com/sento/134/,https://maps.google.com/?cid=7343782228997387612&hl=ja,北海道札幌市豊平区美園七条3-3-13,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0387052,141.3826969,銭湯
長沼湯,,https://maps.google.com/?cid=7605089393179826052&hl=ja,北海道夕張郡長沼町中央南1-4-10,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0086749,141.6931151,銭湯
恵比寿湯,http://www.kita-no-sento.com/sento/509/,https://maps.google.com/?cid=15310542984423854949&hl=ja,北海道日高郡新ひだか町静内本町1-2-31,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.3369856,142.3656412,銭湯
旭湯,http://www.kita-no-sento.com/sento/414/,https://maps.google.com/?cid=6154922038420691354&hl=ja,北海道伊達市錦町100-65,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.469782,140.860865,銭湯
五月湯,http://www.kita-no-sento.com/sento/701/,https://maps.google.com/?cid=4268844081544981929&hl=ja,北海道岩見沢市二条東3丁目,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.2060271,141.7678272,銭湯
松の湯,http://www.kita-no-sento.com/sento/403/,https://maps.google.com/?cid=5391301290480589544&hl=ja,北海道室蘭市栄町1-2-4,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.3125438,140.9710111,銭湯
滝の湯,http://www.kita-no-sento.com/sento/603/,https://maps.google.com/?cid=4649115790185479949&hl=ja,北海道砂川市西一条北1丁目,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.4916498,141.9069373,銭湯
花仙湯,http://www.kita-no-sento.com/sento/178/,https://maps.google.com/?cid=4621504681557715103&hl=ja,北海道江別市一番町12,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.1097485,141.5492717,銭湯
きらく湯,http://www.kita-no-sento.com/sento/704/,https://maps.google.com/?cid=1016773228160252509&hl=ja,北海道三笠市榊町,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.2492783,141.8718156,銭湯
柏林湯,http://www.kita-no-sento.com/sento/1105/,https://maps.google.com/?cid=1541111397468993948&hl=ja,北海道帯広市柏林台南町7-1,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.9213984,143.1702036,銭湯
北都湯,http://www.kita-no-sento.com/sento/166/,https://maps.google.com/?cid=5516209490660829825&hl=ja,北海道札幌市北区北二十七条西7-2-1,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0935606,141.3388105,銭湯
栄湯,http://www.kita-no-sento.com/sento/330/,https://maps.google.com/?cid=17523600883305531485&hl=ja,北海道山越郡長万部町長万部84,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.5157549,140.3797531,銭湯
寿湯,http://www.kita-no-sento.com/sento/115/,https://maps.google.com/?cid=15471389452846222548&hl=ja,北海道札幌市南区南三十三条西10-3-3,¥440,,43.0141265,141.3486193,銭湯
豊栄湯,http://www.kita-no-sento.com/sento/823/,https://maps.google.com/?cid=16463270334486640735&hl=ja,北海道旭川市永山二条21-3-14,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.8146269,142.4397664,銭湯
真谷地浴場,,https://maps.google.com/?cid=7162839031462667935&hl=ja,北海道夕張市沼ノ沢431-1,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.960119,141.9969899,銭湯
松の湯,,"https://maps.google.com/maps?q=42.907592,143.356238",北海道中川郡幕別町錦町53,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.9075662,143.3562762,銭湯
鶴の湯,http://www.kita-no-sento.com/sento/114/,"https://maps.google.com/maps?q=43.033924,141.35022",北海道札幌市中央区南十九条西7-3-1,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0342819,141.3452941,銭湯
七重浜湯,http://www.kita-no-sento.com/sento/336/,"https://maps.google.com/maps?q=41.815063,140.708115",北海道北斗市七重浜2-25-13,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,41.8150131,140.7080896,銭湯
南清浴場,,"https://maps.google.com/maps?q=42.983613,142.008196",北海道夕張市南清水沢4-8-9,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.9836689,142.0082824,銭湯
滝の湯,http://www.kita-no-sento.com/sento/183/,"https://maps.google.com/maps?q=43.220781,141.517063",北海道石狩郡当別町園生2172,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.2206793,141.5169605,銭湯
冨士乃湯,,"https://maps.google.com/maps?q=43.080017,141.359192",北海道札幌市東区北十五条東5-1-1,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0807721,141.3638517,銭湯
さいわい湯,,"https://maps.google.com/maps?q=43.571107,141.895845",北海道滝川市幸町2-17-14,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.5710813,141.8958847,銭湯
北盛湯,,"https://maps.google.com/maps?q=43.094803,141.332855",北海道札幌市北区北二十八条西10-2-23,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.0947944,141.3328304,銭湯
亀の湯,http://www.kita-no-sento.com/sento/811/,"https://maps.google.com/maps?q=43.777626,142.369827",北海道旭川市東一条2-1-6,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.7776407,142.3698262,銭湯
頼城共同浴場,http://www.kita-no-sento.com/sento/609/,"https://maps.google.com/maps?q=43.452962,142.158435",北海道芦別市頼城町1,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,43.4522422,142.1600479,銭湯
清陵浴場,,"https://maps.google.com/maps?q=42.984454,142.016214",北海道夕張市清水沢清陵町62,¥450,//bus-routes.net/imgs/onsen/onsen8_32@2x.png,42.9847302,142.0145997,銭湯
